entry|filename|title|author|year|path|count
19448|32938-0.txt|First Annual Report of the Bureau of Ethnology to the Secretary of the Smithsonian Institution|Various|1881|_theData|2
19463|32954-8.txt|The Black Arrow|Robert Louis Stevenson|1888|_theData|4
19476|32967.txt|A Sketch-Book of R. Caldecott's|Randolph Caldecott|1883|_theData|1
19481|32972-8.txt|Round the World in Eighty Days|Jules Verne|1879|_theData|2
19485|32977-8.txt|From Sea to Sea|Rudyard Kipling|1899|_theData|2
19493|32984-8.txt|An Essay on the Trial by Jury|Lysander Spooner|1852|_theData|2
19504|32995.txt|Our Caughnawagas in Egypt|Louis Jackson|1885|_theData|1
19517|33007-8.txt|Edelweiss|Berthold Auerbach|1869|_theData|2
19518|33008-8.txt|Landolin|Berthold Auerbach|1878|_theData|2
19525|33014.txt|To The Work! To The Work!|Dwight Moody|1884|_theData|1
19547|33040-8.txt|Bye-Ways|Robert Smythe Hichens|1897|_theData|2
19568|33062-8.txt|A Short History of French Literature|George Saintsbury|1897|_theData|2
19583|33081-0.txt|Sir Jasper Carew|Charles James Lever|1894|_theData|3
19605|33107-8.txt|Junius Unmasked|Joel Moody|1872|_theData|2
19612|33113-8.txt|The Divorce of Catherine of Aragon|JA Froude|1891|_theData|2
19633|33133-8.txt|Klytia|George Taylor|1883|_theData|2
19642|33143-8.txt|East Angels|Constance Fenimore Woolson|1886|_theData|2
19656|33156-8.txt|Young's Night Thoughts|Edward Young|1853|_theData|2
19661|33162-8.txt|Joseph in the Snow, and The Clockmaker|Berthold Auerbach|1861|_theData|6
19664|33168-8.txt|Famous Singers of To-day and Yesterday|Henry C Lahee|1898|_theData|2
19676|33180-8.txt|Book of Hymns for Public and Private Devotion|Various|1855|_theData|2
19690|33197-8.txt|Döderlein's Hand-book of Latin Synonymes|Ludwig Döderlein|1872|_theData|1
19711|3322-0.txt|East Lynne|Mrs Henry Wood|1861|_theData|2
19712|33220-8.txt|First Fam'lies of the Sierras|Joaquin Miller|1876|_theData|2
19713|33221-8.txt|Father Brighthopes|John Townsend Trowbridge|1853|_theData|2
19715|33223.txt|The Illustrated Self-Instructor in Phrenology and Physiology|O S Fowler|1855|_theData|1
19716|33224-0.txt|Principles of Geology|Charles Lyell|1835|_theData|3
19718|33226-8.txt|No Moss|Harry Castlemon|1864|_theData|2
19731|33240.txt|Mammy Tittleback and Her Family|Helen Jackson|1881|_theData|1
19732|33241-8.txt|Letters of a Lunatic|George J Adler|1854|_theData|2
19735|33244-8.txt|Maximina|Armando Palacio Valdés|1888|_theData|2
19758|33273-8.txt|Lives of Celebrated Women|Samuel Griswold Goodrich|1844|_theData|2
19777|33294-8.txt|On the Heights|Berthold Auerbach|1868|_theData|2
19781|33299.txt|The Five Giants|Daniel P Kidder|1847|_theData|1
19789|33311-0.txt|Selections from Viri Romae|Charles FranÃois LHomond|1892|_theData|2
19790|33312-8.txt|Faith and Unfaith|Duchess|1882|_theData|2
19810|33341.txt|Secret Power|Dwight L Moody|1881|_theData|1
19811|33342-8.txt|Old New Zealand:|A Pakeha Maori Frederick Edwa Maning|1863|_theData|4
19835|33367-8.txt|Mentone, Cairo, and Corfu|Constance Fenimore Woolson|1895|_theData|2
19847|33380-8.txt|Love's Usuries|Louis Creswicke|1897|_theData|2
19851|33384.txt|The Story of a Red Deer|J W Fortescue|1897|_theData|1
19891|33428-8.txt|Stevensoniana|Various|1899|_theData|2
19892|33429-8.txt|The Philosophy of the Weather|Thomas Belden Butler|1856|_theData|2
19919|33455-8.txt|To Cuba and Back|Richard Henry Dana|1859|_theData|2
19928|33467-8.txt|Narrative of a Second Expedition to the Shores of the Polar Sea|John Franklin|1828|_theData|2
19929|33468-0.txt|Roland Cashel|Charles James Lever|1848|_theData|6
19931|33470-8.txt|The Forge in the Forest|Charles G D Roberts|1896|_theData|2
19946|33485-0.txt|Village Life in China|Arthur H Smith|1899|_theData|2
19957|335.txt|Frances Waldeaux|Rebecca Harding Davis|1897|_theData|1
19961|33502-8.txt|My Knitting Book|Miss Lambert|1843|_theData|2
19977|33517.txt|Little Frankie on a Journey|Madeline Leslie|1860|_theData|1
19982|33522.txt|Little Frankie and His Cousin|Madeline Leslie|1860|_theData|1
19983|33523.txt|Little Frankie at School|Madeline Leslie|1860|_theData|1
20004|33544-8.txt|"Carrots:"|Mrs Molesworth|1886|_theData|2
20016|33556-0.txt|The Fortunes Of Glencore|Charles James Lever|1876|_theData|3
20039|33583-8.txt|L'Arrabiata and Other Tales|Paul Heyse|1867|_theData|2
20045|33591.txt|Wait and Hope|Horatio Alger|1884|_theData|1
20050|33599-8.txt|A Rose of a Hundred Leaves|Amelia Edith Huddleston Barr|1891|_theData|2
20056|33604-0.txt|Tony Butler|Charles James Lever|1865|_theData|3
20064|33610-8.txt|Pharos, The Egyptian|Guy Newell Boothby|1899|_theData|2
20075|33621-8.txt|Battle of Fort George|Ernest Cruikshank|1896|_theData|2
20092|3364-0.txt|Dr. Breen's Practice|William Dean Howells|1881|_theData|2
20094|33643-8.txt|In the Day of Adversity|John BloundelleBurton|1896|_theData|2
20097|33647-8.txt|Alida|Amelia Stratton Comfield|1849|_theData|2
20100|3365.txt|Their Wedding Journey|William Dean Howells|1886|_theData|2
20113|33662-8.txt|A Republic Without a President and Other Stories|Herbert Ward|1891|_theData|2
20123|33672-8.txt|The Essential Faith of the Universal Church|Harriet Martineau|1831|_theData|2
20137|33686-8.txt|Accolon of Gaul|Madison J Cawein|1889|_theData|2
20138|33687-8.txt|Illustrative Anecdotes of the Animal Kingdom|Samuel Griswold Goodrich|1845|_theData|2
20160|33712-8.txt|The Life of Yakoob Beg|Demetrius Boulger|1878|_theData|2
20171|33724-0.txt|Rambles in an Old City|S S Madders|1853|_theData|2
20178|33731-8.txt|The Span o' Life|William McLennan|1899|_theData|2
20194|33751-8.txt|A Treatise on Etching|Maxime Lalanne|1880|_theData|2
20213|3377.txt|Criticism And Fiction|William Dean Howells|1891|_theData|2
20221|33777-8.txt|Tom Brown at Rugby|Thomas Hughes|1888|_theData|2
20224|3378.txt|My Literary Passions|William Dean Howells|1895|_theData|2
20260|33820-8.txt|An Architect's Note-book in Spain|Matthew Digby Wyatt|1872|_theData|2
20272|33835-8.txt|Journal of Voyages|Jacob Dunham|1851|_theData|2
20273|33836-8.txt|The New Conspiracy|R C  Dallas|1815|_theData|2
20313|33887-0.txt|Fairy and Folk Tales of the Irish Peasantry|William Butler Yeats|1888|_theData|3
20327|33901-8.txt|The Little Minister|J M Barrie|1892|_theData|3
20349|33922-8.txt|True Detective Stories|Cleveland Moffett|1897|_theData|2
20351|33924-8.txt|Marion Darche|F Marion Crawford|1897|_theData|2
20366|33939-8.txt|Sturdy and Strong|G A Henty|1888|_theData|2
20378|33951-0.txt|The Ladies' Knitting and Netting Book|Miss Watts|1840|_theData|3
20383|33957-8.txt|The Cabinet Minister|Arthur Pinero|1892|_theData|2
20384|33958-8.txt|A Sister's Love|W Heimburg|1891|_theData|2
20387|33960-0.txt|What a Young Husband Ought to Know|Sylvanus Stall|1899|_theData|2
20388|33962-8.txt|The history of Company C, Seventh Regiment, O.V.I|Theodore Wilder|1866|_theData|2
20408|33980.txt|In Story-land|Elizabeth Harrison|1895|_theData|1
20412|33986-8.txt|Comic Tragedies|Louisa M Alcott|1893|_theData|2
20415|33989.txt|Love Works Wonders|Charlotte M Brame|1878|_theData|1
20425|33999-8.txt|The Bondman|Hall Caine|1890|_theData|5
20430|34000-8.txt|Rachel Ray|Anthony Trollope|1863|_theData|2
20443|34016.txt|Unc' Edinburg|Thomas Nelson Page|1895|_theData|1
20447|3402-0.txt|The Parlor-Car|William D Howells|1876|_theData|1
20450|34022-0.txt|An Essay In Aid Of A Grammar Of Assent|John Henry Newman|1870|_theData|3
20457|34029-8.txt|Parturition without Pain or Loss of Consciousness|James Townley|1863|_theData|2
20464|34036-8.txt|The Story of Malta|Maturin M Ballou|1893|_theData|2
20466|3404-0.txt|April Hopes|William Dean Howells|1887|_theData|2
20473|34050-0.txt|Konrad Wallenrod|Adam Mickiewicz|1851|_theData|3
20480|34058-8.txt|The Crime of the Boulevard|Jules Claretie|1897|_theData|2
20496|34077-8.txt|On Germinal Selection as a Source of Definite Variation|August Weismann|1896|_theData|2
20498|34080-8.txt|A Historical Geography of the British Colonies|Charles Prestwood Lucas|1888|_theData|2
20507|34092-8.txt|Dress as a Fine Art|Mary Philadelphia Merrifield|1854|_theData|2
20519|34104-8.txt|Four Phases of Love|Paul Heyse|1857|_theData|2
20528|34112-8.txt|In Jail with Charles Dickens|Alfred Trumble|1896|_theData|2
20533|34121-8.txt|Calavar|Robert Montgomery Bird|1834|_theData|2
20547|34138-8.txt|Lady Maude's Mania|George Manville Fenn|1890|_theData|2
20550|34140.txt|A Double Knot|George Manville Fenn|1890|_theData|1
20551|34141.txt|The Parson O' Dumford|George Manville Fenn|1883|_theData|1
20552|34142.txt|By Birth a Lady|George Manville Fenn|1871|_theData|1
20553|34143.txt|A Little World|George Manville Fenn|1877|_theData|1
20563|34163-0.txt|The Roman Poets of the Augustan Age: Virgil|W Y Sellar|1877|_theData|3
20570|34170-8.txt|Heathen Mythology|Various|1810|_theData|2
20574|34175-8.txt|Domestic Animals|Richard L Allen|1848|_theData|2
20577|34179-8.txt|A Cursory History of Swearing|Julian Sharman|1884|_theData|2
20580|34181-8.txt|Irene Iddesleigh|Amanda McKittrick Ros|1897|_theData|2
20581|34184-8.txt|Magda|Hermann Sudermann|1896|_theData|2
20589|34192-8.txt|The Glaciers of the Alps|John Tyndall|1860|_theData|2
20596|34199-8.txt|Peeps Into China|E C Phillips|1889|_theData|2
20597|342-0.txt|Margaret Ogilvy|J M Barrie|1897|_theData|2
20609|34211-8.txt|A Treatise on Physiology and Hygiene|Joseph Chrisman Hutchison|1872|_theData|2
20613|34217-8.txt|The Life and Public Services of James A. Garfield|Emma Elizabeth Brown|1881|_theData|2
20614|34218-8.txt|Hildegarde's Home|Laura E Richards|1892|_theData|2
20626|34232-8.txt|From Kingdom to Colony|Mary Devereux|1899|_theData|2
20631|34238-8.txt|Rural Rides|William Cobbett|1830|_theData|2
20632|3424-0.txt|For the Term of His Natural Life|Marcus Clarke|1886|_theData|3
20636|34244.txt|The Star-Gazers|George Manville Fenn|1894|_theData|1
20638|34246.txt|Of High Descent|George Manville Fenn|1889|_theData|1
20647|34256-8.txt|The Supply at Saint Agatha's|Elizabeth Stuart Phelps|1896|_theData|2
20648|34257-8.txt|Means and Ends of Education|J L Spalding|1895|_theData|2
20649|34258.txt|Acres of Diamonds|Russell H Conwell|1890|_theData|4
20651|3426.txt|On Books and the Housing of Them|William Ewart Gladstone|1891|_theData|1
20654|34266-8.txt|The Graysons|Edward Eggleston|1888|_theData|2
20656|34268-8.txt|Spinning Tops|John Perry|1890|_theData|2
20661|34273-0.txt|Gleanings in Graveyards|Horatio Edward Norfolk|1861|_theData|2
20677|343.txt|Fables|Robert Louis Stevenson|1896|_theData|2
20683|34305-8.txt|Luxury-Gluttony:|Eugène Sue|1899|_theData|2
20686|34308-8.txt|Avarice-Anger:|Eugène Sue|1899|_theData|2
20688|3431-0.txt|The Gadfly|E L Voynich|1897|_theData|2
20696|34316-8.txt|Anglo-Saxon Primer|Henry Sweet|1886|_theData|2
20714|34335.txt|The William Henry Letters|Abby Morton Diaz|1870|_theData|1
20716|34338-8.txt|Monsieur Cherami|Charles Paul de Kock|1868|_theData|2
20718|3434.txt|The Koran||1878|_theData|2
20727|34350-8.txt|A Manual of Elementary Geology|Charles Lyell|1852|_theData|2
20748|34377-8.txt|The Preaching Tours and Missionary Labours of George Müller (of Bristol)|Mrs Müller|1889|_theData|1
20754|34381-8.txt|Great Musical Composers|George T Ferris|1893|_theData|2
20758|34392-8.txt|Cape Cod|Henry D Thoreau|1893|_theData|2
20766|344.txt|The Merry Men|Robert Louis Stevenson|1891|_theData|1
20769|34401-8.txt|The Pace That Kills|Edgar Saltus|1889|_theData|2
20770|34402-8.txt|Phases of an Inferior Planet|Ellen Glasgow|1898|_theData|2
20798|34430.txt|Nelly's Silver Mine|Helen Hunt Jackson|1888|_theData|1
20800|34433.txt|R. Caldecott's Picture Book (No. 2)|Randolph Caldecott|1884|_theData|1
20818|34453-8.txt|More Celtic Fairy Tales|Various|1894|_theData|2
20839|34475-8.txt|Materialized Apparitions|Edward Augustus Brackett|1886|_theData|2
20840|34476-8.txt|The Admirable Lady Biddy Fane|Frank Barrett|1897|_theData|2
20845|34480-8.txt|Campobello|Kate Gannett Wells|1891|_theData|2
20846|34482.txt|The Rosery Folk|George Manville Fenn|1884|_theData|1
20847|34483.txt|Alone on an Island|WHG Kingston|1874|_theData|1
20849|34485.txt|The Circassian Chief|WHG Kingston|1843|_theData|1
20852|34488.txt|The Cruise of the Frolic|WHG Kingston|1866|_theData|1
20857|34492.txt|The Master of the Ceremonies|George Manville Fenn|1886|_theData|1
20878|34513-8.txt|A Biographical Dictionary of Freethinkers of All Ages and Nations|Joseph Mazzini Wheeler|1889|_theData|2
20893|34535.txt|Digby Heathcote|WHG Kingston|1876|_theData|1
20895|34537.txt|Cursed by a Fortune|George Manville Fenn|1896|_theData|1
20903|34545-8.txt|Dr. Rumsey's Patient|L T Mead|1896|_theData|2
20908|34551-8.txt|Witch Winnie|Elizabeth W Champney|1890|_theData|2
20928|34578-8.txt|The Life or Legend of Gaudama|Right Reverend Paul Ambroise Bigandet|1858|_theData|3
20935|34587-8.txt|Mrs. Halliburton's Troubles|Mrs Henry Wood|1862|_theData|2
20942|34594-8.txt|Fugitive Slaves|Marion Gleason McDougall|1891|_theData|2
20947|34599-8.txt|What the Swallow Sang|Friedrich Spielhagen|1873|_theData|2
20949|3460-0.txt|Old Fritz and the New Era|Louise Muhlbach|1898|_theData|2
20956|34606-8.txt|What Gunpowder Plot Was|Samuel Rawson Gardiner|1897|_theData|2
20961|34611-8.txt|Geoffrey Hampstead|Thomas Stinson Jarvis|1890|_theData|2
20964|34614.txt|The Little Girl Who Was Taught by Experience|Anonymous|1827|_theData|1
20967|34617-8.txt|The Jews of Barnow|Karl Emil Franzos|1882|_theData|2
20981|34646-8.txt|The Story of Norway|Hjalmar H Boyesen|1886|_theData|2
20985|34650-8.txt|A Gentleman Player|Robert Neilson Stephens|1899|_theData|2
20995|34662-8.txt|Willing to Die|Joseph Sheridan Le Fanu|1873|_theData|2
20999|34666.txt|Original Penny Readings|George Manville Fenn|1867|_theData|1
21000|34667.txt|The Vee-Boers|Mayne Reid|1885|_theData|1
21011|34677-8.txt|Red Eagle and the Wars With the Creek Indians of Alabama.|George Cary Eggleston|1878|_theData|2
21012|34678-8.txt|Footsteps of Fate|Louis Couperus|1892|_theData|2
21013|34679-8.txt|Jonathan and His Continent|Max ORell|1889|_theData|2
21018|34683-8.txt|Intra Muros|Rebecca Ruter Springer|1898|_theData|2
21033|34704-8.txt|British Goblins|Wirt Sikes|1880|_theData|2
21034|34706-8.txt|With God in the World|Charles H Brent|1899|_theData|2
21044|34727-8.txt|A Sketch of the Life and Labors of George Whitefield|John Charles Ryle|1853|_theData|2
21052|34736-0.txt|True Christianity|Johann Arndt|1868|_theData|3
21057|34743.txt|Gamblers and Gambling|Henry Ward Beecher|1896|_theData|1
21058|34744-8.txt|The White Man's Foot|Grant Allen|1888|_theData|2
21068|34762-8.txt|Fanny|FitzGreene Halleck|1839|_theData|2
21071|34765-8.txt|The Story of the Atlantic Telegraph|Henry M Henry Martyn Field|1893|_theData|2
21098|3480.txt|The Hunchback|James Sheridan Knowles|1886|_theData|1
21116|3482.txt|Voyages in Search of the North-West Passage|Richard Hakluyt|1886|_theData|1
21118|34822-8.txt|The Century Cook Book|Mary Ronald|1895|_theData|2
21159|34868-8.txt|Hammer and Anvil|Friedrich Spielhagen|1870|_theData|2
21166|34876-8.txt|The "Blackwood" Group|Sir George Douglas|1897|_theData|2
21170|34882-0.txt|Barrington|Charles James Lever|1863|_theData|6
21178|34891.txt|Sketch of the First Kentucky Brigade|George B Hodge|1874|_theData|1
21179|34892-8.txt|Castle Hohenwald|Adolph Streckfuss|1879|_theData|2
21187|34901-8.txt|On Liberty|John Stuart Mill|1859|_theData|2
21188|34902-8.txt|Basque Legends|Wentworth Webster|1877|_theData|2
21199|34916-8.txt|The Chainbearer|J Fenimore Cooper|1845|_theData|2
21203|34920-8.txt|Silver Pitchers: and Independence|Louisa May Alcott|1888|_theData|2
21224|34941-8.txt|Bygone Church Life in Scotland|Various|1899|_theData|2
21225|34942-8.txt|Scamping Tricks and Odd Knowledge|John Newman|1891|_theData|2
21226|34943-8.txt|Among the Meadow People|Clara Dillingham Pierson|1897|_theData|2
21236|34953-8.txt|Quicksands|Adolph Streckfuss|1884|_theData|2
21238|34956-8.txt|Fairy Tales From all Nations|Anthony R Montalba|1850|_theData|2
21240|34959-8.txt|Khaled, A Tale of Arabia|F Marion Crawford|1891|_theData|2
21248|34970-8.txt|Pierre; or The Ambiguities|Herman Melville|1852|_theData|2
21249|34971-8.txt|Among the Forest People|Clara Dillingham Pierson|1898|_theData|2
21268|34995-8.txt|Too Rich|Adolph Streckfuss|1878|_theData|2
21272|35-0.txt|The Time Machine|H G Wells|1895|_theData|3
21279|35007-8.txt|Vineta|E Werner|1877|_theData|2
21290|35023-8.txt|Garrick's Pupil|Auguston Filon|1893|_theData|2
21320|35060-8.txt|Santal Folk Tales|A Campbell|1891|_theData|2
21336|35080-0.txt|A Hero of Ticonderoga|Rowland E Robinson|1898|_theData|3
21359|35110-0.txt|An Essay on the Development of Christian Doctrine|John Henry Cardinal Newman|1845|_theData|1
21385|35145-0.txt|Paul Gosslett's Confessions in Love, Law, and The Civil Service|Charles James Lever|1868|_theData|3
21393|35155-8.txt|The Betrothed|Alessandro Manzoni|1828|_theData|3
21403|35168-8.txt|Danira|E Werner|1888|_theData|2
21415|35183-0.txt|Memorials of the Sea|William Scoresby|1835|_theData|3
21418|35186-8.txt|A Round Dozen|Susan Coolidge|1883|_theData|2
21425|35195.txt|The Fatal Cord|Mayne Reid|1872|_theData|1
21426|35196.txt|Gwen Wynn|Mayne Reid|1877|_theData|3
21429|35199.txt|The Torn Bible|Alice Somerton|1882|_theData|1
21431|35201-8.txt|'Clear the Track'|Elisabeth Buerstenbinder AKA E Werner|1893|_theData|2
21435|35206-8.txt|Brother Against Brother|Oliver Optic|1894|_theData|4
21442|35214.txt|The Guerilla Chief|Mayne Reid|1871|_theData|1
21443|35216-8.txt|Historic Handbook of the Northern Tour|Francis Parkman|1885|_theData|2
21449|35225-8.txt|Toronto of Old|Henry Scadding|1873|_theData|2
21452|35228-8.txt|Airy Fairy Lilian|Margaret Wolfe Hamilton AKA Duchess|1886|_theData|2
21453|35229-8.txt|The Alpine Fay|Elisabeth Buerstenbinder AKA E Werner|1889|_theData|2
21457|35234-8.txt|The Progress of Ethnology|John Russell Bartlett|1847|_theData|2
21467|35246-8.txt|Arne; A Sketch of Norwegian Country Life|Bjørnstjerne Bjørnson|1866|_theData|2
21480|3526-0.txt|Five Weeks in a Balloon|Jules Verne|1876|_theData|2
21487|35271-8.txt|Harper's New Monthly Magazine|Various|1896|_theData|2
21503|35288-8.txt|Two Years in Oregon|Wallis Nash|1882|_theData|2
21508|35294-8.txt|A Wife's Duty|Amelia Alderson Opie|1847|_theData|2
21509|35295.txt|The Maroon|Mayne Reid|1862|_theData|1
21512|35298-0.txt|Rambles and Studies in Greece|J P Mahaffy|1876|_theData|3
21519|35304-8.txt|The Last Stroke|Lawrence L Lynch|1894|_theData|2
21522|35307.txt|Jasper Lyle|Harriet Ward|1851|_theData|1
21523|35308.txt|The Cape and the Kaffirs|Harriet Ward|1851|_theData|1
21535|35330.txt|The Spanish Tragedy|Thomas Kyd|1898|_theData|1
21536|35331-8.txt|Stories of Great Men|Faye Huntington|1887|_theData|2
