entry|filename|title|author|year|path|count
18248|31659-8.txt|Side-stepping with Shorty|Sewell Ford|1908|_theData|2
18261|31672-8.txt|The Triads of Ireland|Kuno Meyer|1906|_theData|2
18266|31677-8.txt|Studies in Contemporary Biography|James Bryce Viscount Bryce|1903|_theData|2
18277|31689.txt|Membership Drive|Murray F Yaco|1960|_theData|1
18279|31691-0.txt|The Bacillus of Long Life|Loudon Douglas|1911|_theData|3
18283|31699-8.txt|Bring Me His Ears|Clarence E Mulford|1950|_theData|2
18286|31700-8.txt|Reflections of a Bachelor Girl|Helen Rowland|1909|_theData|2
18288|31703.txt|'Mid Pleasures and Palaces|James McKimmey|1954|_theData|1
18293|31709-8.txt|Our Southern Highlanders|Horace Kephart|1913|_theData|2
18299|31715-8.txt|A Prince of Good Fellows|Robert Barr|1902|_theData|2
18309|31728-8.txt|My Brave and Gallant Gentleman|Robert Watson|1918|_theData|2
18316|31732-0.txt|The Sex Side of Life|Mary Dennett|1919|_theData|3
18331|31754-0.txt|Devil Stories|Various|1921|_theData|3
18335|31759-8.txt|The Infant's Skull|Eugène Sue|1904|_theData|2
18337|31760-8.txt|Why do we need a public library?|Various|1902|_theData|2
18347|31770-8.txt|The Struggle for Missouri|John McElroy|1909|_theData|2
18360|31782-8.txt|The Poniard's Hilt|Eugène Sue|1908|_theData|2
18369|31790.txt|Family Limitation|Margaret Sanger|1916|_theData|1
18371|31792.txt|An Old Chester Secret|Margaret Deland|1920|_theData|1
18377|31799-0.txt|Sketch of a New Esthetic of Music|Ferruccio Busoni|1911|_theData|2
18379|3180-0.txt|A Double Barrelled Detective Story|Mark Twain|1902|_theData|1
18380|31801-8.txt|The Story of Old Fort Loudon|Charles Egbert Craddock|1906|_theData|2
18381|31804-8.txt|Francezka|Molly Elliot Seawell|1902|_theData|2
18386|31810-8.txt|The Everett massacre|Walker C Smith|1979|_theData|2
18389|31814-8.txt|Literary New York|Charles Hemstreet|1903|_theData|2
18390|31815.txt|Student Body|Floyd L Wallace|1953|_theData|1
18391|31816.txt|The History of the Medical Department of Transylvania University|Robert Peter|1905|_theData|1
18392|31819-8.txt|Ku Klux Klan|J C Lester|1905|_theData|2
18395|31821-8.txt|Sónnica|Vicente Blasco Ibáñez|1901|_theData|1
18400|31826-8.txt|Tales from "Blackwood"|Various|1947|_theData|10
18402|31828-8.txt|Vocal Expression|Katherine Jewell Everts|1911|_theData|2
18420|31843.txt|Of Six Mediaeval Women|Alice KempWelch|1913|_theData|1
18431|31860-8.txt|The Red Symbol|John Ironside|1910|_theData|2
18440|31870-8.txt|Frances of the Ranges|Amy Bell Marlowe|1915|_theData|2
18445|31875-8.txt|An Introduction to the Study of Comparative Religion|Frank Byron Jevons|1908|_theData|2
18459|31890-8.txt|Song-Surf|Cale Young Rice|1901|_theData|2
18466|31898-8.txt|The Bright Shawl|Joseph Hergesheimer|1922|_theData|2
18468|319-0.txt|The Ways of Men|Eliot Gregory|1900|_theData|2
18489|31921-8.txt|The Land of Nome|Lanier McKee|1902|_theData|2
18610|32053-8.txt|Happy House|Jane D Abbott|1920|_theData|4
18654|321-0.txt|Moran of the Lady Letty|Frank Norris|1928|_theData|2
18709|32154.txt|The Variable Man|Philip K Dick|1957|_theData|1
18722|32167-0.txt|The Ballad of St. Barbara|Gilbert Keith Chesterton|1922|_theData|3
18723|32168-8.txt|An Introduction to the Philosophy of Law|Roscoe Pound|1924|_theData|2
18735|32181-8.txt|Do Unto Others|Mark Clifton|1958|_theData|2
18743|32189.txt|The Raising and Care of Guinea Pigs|A C Smith|1915|_theData|1
18753|322-0.txt|St. Ives|Robert Louis Stevenson|1910|_theData|3
18759|32205-8.txt|The Woodlands Orchids|Frederick Boyle|1901|_theData|2
18768|32217.txt|Czechoslovak Fairy Tales|Parker Fillmore|1919|_theData|1
18771|32220-8.txt|A Captive of the Roman Eagles|Felix Dahn|1902|_theData|2
18772|32221-8.txt|The Case and Exceptions|Frederick Trevor Hill|1900|_theData|2
18782|32231-8.txt|Among the Wild Tribes of the Afghan Frontier|T L Pennell|1909|_theData|2
18786|32236-8.txt|The Story of the Trapper|A C Laut|1902|_theData|2
18805|32255-8.txt|Cathedral Cities of Spain|W W Collins|1909|_theData|3
18807|32257-8.txt|Malplaquet|Hilaire Belloc|1911|_theData|2
18848|32302-8.txt|The Destroying Angel|Louis Joseph Vance|1912|_theData|2
18849|32303.txt|Pastoral Affair|Charles A Stearns|1959|_theData|1
18852|32309-0.txt|Practical High School Speller|Various|1914|_theData|3
18854|32310.txt|Dorothy at Oak Knowe|Evelyn Raymond|1910|_theData|1
18856|32312-8.txt|Janice Day|Helen Beecher Long|1914|_theData|2
18859|32318-8.txt|Greek Women|Mitchell Carroll|1908|_theData|2
18863|32322-0.txt|The Boy With the U.S. Miners|Francis RoltWheeler|1922|_theData|3
18867|32326-8.txt|Tales of Troy and Greece|Andrew Lang|1907|_theData|2
18895|32356-8.txt|Roman Women|Alfred Brittain|1989|_theData|2
18900|32362-8.txt|Lives of the Most Eminent Painters, Sculptors & Architects|Giorgio Vasari|1976|_theData|2
18901|32363-8.txt|Ten Girls from History|Kate Dickinson Sweetser|1912|_theData|2
18903|32367-8.txt|Outlines of dairy bacteriology|H L Russell|1910|_theData|2
18907|32370-8.txt|Secret Diplomatic History of The Eighteenth Century|Karl Marx|1969|_theData|2
18918|32388-8.txt|The New Warden|Mrs David G Ritchie|1925|_theData|2
18919|3239-0.txt|The Puppet Crown|Harold MacGrath|1901|_theData|2
18921|32392-8.txt|Notes on Agriculture in Cyprus and Its Products|William Bevan|1919|_theData|2
18929|3240-0.txt|Cap'n Eri|Joseph Crosby Lincoln|1912|_theData|2
18939|32409-8.txt|Seeds of Pine|Janey Canuck|1914|_theData|2
18945|32414.txt|Home Pork Making|A W Fulton|1910|_theData|1
18949|32418-8.txt|Oriental Women|Edward Bagby Pollard|1907|_theData|2
18961|32428-8.txt|The Brightener|C N Williamson|1921|_theData|2
18962|32429-8.txt|The Mountain Girl|Payne Erskine|1912|_theData|2
18963|3243-0.txt|Glengarry Schooldays|Ralph Connor|1961|_theData|2
18971|32437-8.txt|The Automobile Girls at Chicago|Laura Dent Crane|1912|_theData|2
18974|3244-0.txt|To Him That Hath|Ralph Connor|1928|_theData|4
18991|32457.txt|Pioneer|William Hardy|1944|_theData|1
18996|32461-8.txt|The Scarlet Banner|Felix Dahn|1903|_theData|2
19000|32465-8.txt|The Whelps of the Wolf|George Marsh|1922|_theData|2
19001|32466-8.txt|The Wouldbegoods|E Nesbit|1901|_theData|3
19005|3247-0.txt|The Patrol of the Sun Dance Trail|Ralph Connor|1914|_theData|2
19007|32472-8.txt|Food in War Time|Graham Lusk|1918|_theData|2
19018|32484-8.txt|Moon Glow|G L Vandenburg|1958|_theData|2
19024|32491.txt|The Wild Swans at Coole|William Butler WB Yeats|1917|_theData|1
19040|32508-8.txt|The Blind Lion of the Congo|Elliott Whitney|1912|_theData|2
19080|3255-0.txt|Moments of Vision|Thomas Hardy|1917|_theData|1
19095|32564.txt|Twelve Times Zero|Howard Carleton Browne|1997|_theData|1
19096|32565.txt|Aletta|Bertram Mitford|1900|_theData|1
19101|3257-0.txt|New Thought Pastels|Ella Wheeler Wilcox|1906|_theData|1
19106|32575-0.txt|The Head Girl at the Gables|Angela Brazil|1920|_theData|3
19107|32576-8.txt|A Novelist on Novels|W L George|1918|_theData|2
19109|32578-8.txt|Religious Perplexities|L P Jacks|1923|_theData|2
19110|32579.txt|Micro-Man|Forrest James Ackerman|1947|_theData|1
19127|32596-8.txt|The Revolt of the Angels|Anatole France|1914|_theData|2
19130|326.txt|Steep Trails|John Muir|1918|_theData|1
19131|3260-0.txt|A Short History of Wales|Owen M Edwards|1907|_theData|1
19138|32606.txt|Dorothy on a House Boat|Evelyn Raymond|1909|_theData|1
19142|3261.txt|News from Nowhere|William Morris|1906|_theData|1
19154|32620-0.txt|The Three Mulla-mulgars|Walter De La Mare|1919|_theData|3
19162|3263-0.txt|The Portygee|Joseph Crosby Lincoln|1920|_theData|2
19171|3264-0.txt|Dennison Grant|Robert Stead|1920|_theData|2
19176|32649-8.txt|The Middle Years|Henry James|1917|_theData|2
19179|32651.txt|Adolescents Only|Irving E Cox|1953|_theData|1
19181|32653-8.txt|A Review of the Frogs of the Hyla bistincta Group|William E Duellman|1964|_theData|2
19188|3266-0.txt|Miss Billy|Eleanor H Porter|1914|_theData|3
19232|32703-8.txt|The Making of a Country Parish|Harlow S Harlow Spencer Mills|1914|_theData|2
19243|32715-8.txt|A History of the Third French Republic|C H C Wright|1916|_theData|2
19244|32716.txt|Cancer World|Harry Warner|1954|_theData|1
19258|32731-8.txt|Sube Cane|Edward Bellamy Partridge|1917|_theData|2
19273|32748-8.txt|Mate in Two Moves|Winston Marks|1954|_theData|2
19274|32749-8.txt|The Challenge of the Country|George Walter Fiske|1919|_theData|2
19284|32759-8.txt|Red Nails|Robert E Howard|1975|_theData|2
19290|32768-8.txt|The Story of Chautauqua|Jesse Lyman Hurlbut|1921|_theData|2
19293|32772-8.txt|Rewards and Fairies|Rudyard Kipling|1910|_theData|4
19299|32778-8.txt|A Pushcart at the Curb|John Dos Passos|1922|_theData|2
19303|32781.txt|Blackboard Drawing|Frederick Whitney|1903|_theData|1
19315|3280-8.txt|Cap'n Warren's Wards|Joseph C Lincoln|1912|_theData|2
19319|32803-8.txt|Letters from a Father to His Son Entering College|Charles Franklin Thwing|1912|_theData|2
19325|3281-0.txt|Cy Whittaker's Place|Joseph C Lincoln|1908|_theData|2
19339|32826-8.txt|Fairfax and His Pride|Marie Van Vorst|1920|_theData|2
19357|32843-8.txt|The Sun Maid|Evelyn Raymond|1901|_theData|2
19378|32874-8.txt|With Ring of Shield|Knox Magee|1900|_theData|2
19387|32882.txt|Lady Cassandra|Mrs George de Horne Vaizey|1914|_theData|1
19389|32884-8.txt|Ideas of Good and Evil|William Butler Yeats|1903|_theData|2
19393|32888-0.txt|Paris|William Walton|1901|_theData|6
19400|32894.txt|In the Whirl of the Rising|Bertram Mitford|1904|_theData|1
19403|32897-8.txt|Young Wallingford|George Randolph Chester|1910|_theData|2
19417|3291-0.txt|John Marshall and the Constitution|Edward S Corwin|1920|_theData|2
19418|32910.txt|With Wolseley to Kumasi|FS Brereton|1907|_theData|1
19424|32916.txt|A Secret of the Lebombo|Bertram Mitford|1905|_theData|1
19426|32918.txt|With Rifle and Bayonet|FS Brereton|1900|_theData|1
19430|32921.txt|Old Hendrik's Tales|Arthur Owen Vaughan|1904|_theData|1
19440|32930.txt|A Gallant Grenadier|FS Brereton|1902|_theData|1
19444|32934.txt|The Young Colonists|GA Henty|1900|_theData|1
19445|32935.txt|What a Man Wills|Mrs George de Horne Vaizey|1915|_theData|1
19446|32936.txt|An Unknown Lover|Mrs George de Horne Vaizey|1913|_theData|1
19449|32939-8.txt|The Sacred Fount|Henry James|1995|_theData|2
19452|32942-8.txt|The Red City|S Weir Mitchell|1908|_theData|2
19468|32959-8.txt|Leerie|Ruth Sawyer|1920|_theData|2
19470|32960-8.txt|The Competitive Nephew|Montague Glass|1915|_theData|2
19488|32980-8.txt|Confessions of an Opera Singer|Kathleen Howard|1918|_theData|2
19497|32988-8.txt|Ewing's Lady|Harry Leon Wilson|1907|_theData|2
19501|32992-8.txt|The Youngest Girl in the School|Evelyn Sharp|1901|_theData|2
19502|32993-8.txt|A Daughter of the Union|Lucy Foster Madison|1903|_theData|2
19505|32996-8.txt|The Ten-foot Chain|Achmed Abdullah|1920|_theData|2
19509|330.txt|Where There's A Will|Mary Roberts Rinehart|1912|_theData|1
19514|33004-8.txt|The Red Rat's Daughter|Guy Boothby|1900|_theData|2
19529|33019-8.txt|The Green God|Frederic Arnold Kummer|1911|_theData|2
19531|33020-8.txt|English Costume|Dion Clayton Calthrop|1906|_theData|2
19539|3303.txt|Prince Hagen|Upton Sinclair|1910|_theData|1
19548|33042-8.txt|Hastings and Neighbourhood|Walter Higgins|1900|_theData|2
19554|33048-8.txt|Jap Herron|Emily Grant Hutchings|1917|_theData|2
19557|33050-8.txt|Drainage Modifications and Glaciation in the Danbury Region Connecticut|Ruth SawyerHarvey|1915|_theData|2
19560|33053-8.txt|Camping & Tramping with Roosevelt|John Burroughs|1907|_theData|2
19563|33058-8.txt|Gabriel Tolliver|Joel Chandler Harris|1902|_theData|2
19565|3306-0.txt|At Suvla Bay|John Hargrave|1917|_theData|2
19570|33065-8.txt|The Indian Drum|William MacHarg|1917|_theData|2
19581|3308.txt|The Bontoc Igorot|Albert Ernest Jenks|1905|_theData|1
19585|33084-8.txt|Practical Angora Goat Raising|C P Bailey|1905|_theData|2
19586|33085-8.txt|The Admirable Bashville|Bernard Shaw|1907|_theData|2
19587|33086-8.txt|The Duchess of Wrexe|Hugh Walpole|1914|_theData|2
19591|33091-8.txt|A Volunteer with Pike|Robert Ames Bennet|1909|_theData|2
19593|33093-0.txt|The Path-Way to Knowledg|Robert Record|1974|_theData|2
19594|33094-8.txt|The Cutting of an Agate|William Butler Yeats|1912|_theData|2
19598|33098-8.txt|Ancient and Modern Ships.|George C V Holmes|1906|_theData|2
19599|33099-8.txt|The Truth About Tristrem Varick|Edgar Saltus|1969|_theData|2
19607|33109.txt|Arabian Wisdom|John Wortabet|1907|_theData|1
19613|33114.txt|The Iron Pincers|Eugène Sue|1909|_theData|1
19618|33119-8.txt|Battery E in France|Frederic R Kilner|1919|_theData|2
19620|33120.txt|The Forward Pass in Football|Elmer Berry|1921|_theData|1
19625|33125-8.txt|Wild Birds in City Parks|Herbert Eugene Walter|1910|_theData|2
19630|3313.txt|A Bit of Old China|Charles Warren Stoddard|1912|_theData|1
19639|3314.txt|The City That Was|Will Irwin|1908|_theData|2
19644|33145-8.txt|Come Out of the Kitchen!|Alice Duer Miller|1916|_theData|2
19645|33146-8.txt|Careers of Danger and Daring|Cleveland Moffett|1901|_theData|2
19647|33148-8.txt|My First Book:|Various|1977|_theData|2
19659|33160-8.txt|Christian Hymns of the First Three Centuries|Ruth Ellis Messenger|1942|_theData|2
19666|3317-0.txt|Now It Can Be Told|Philip Gibbs|1920|_theData|3
19667|33170-8.txt|The Itching Palm|William R Scott|1916|_theData|2
19673|33178-8.txt|The Holy Earth|L H Bailey|1915|_theData|2
19684|33192-8.txt|John Marsh's Millions|Charles Klein|1910|_theData|2
19686|33194-8.txt|The Warfare of the Soul|Shirley C Hughson|1938|_theData|2
19687|33195-8.txt|Was It Right to Forgive?|Amelia Edith Huddleston Barr|1909|_theData|2
19697|33206-8.txt|Plashers Mead|Compton Mackenzie|1915|_theData|2
19699|33208-8.txt|The Laughing Cavalier|Baroness Orczy|1914|_theData|2
19700|33209-8.txt|The Dual Alliance|Marjorie Benton Cooke|1915|_theData|2
19703|33211-8.txt|An Artilleryman's Diary|Jenkin Lloyd Jones|1914|_theData|2
19705|33213-8.txt|The Fun of Cooking|Caroline French Benton|1915|_theData|2
19707|33215-8.txt|The White Plumes of Navarre|Samuel Rutherford Crockett|1906|_theData|2
19719|33228.txt|A Master Hand|Richard Dallas|1903|_theData|1
19720|3323-0.txt|The Ward of King Canute|Ottilie A Liljencrantz|1903|_theData|2
19721|33230-8.txt|The Gray Mask|Wadsworth Camp|1920|_theData|2
19722|33231-8.txt|History of the Spanish Conquest of Yucatan and of the Itzas|Philip Ainsworth Means|1917|_theData|2
19744|33255-8.txt|Within Prison Walls|Thomas Mott Osborne|1914|_theData|2
19748|33261-8.txt|Bindle|Herbert Jenkins|1922|_theData|2
19750|33263-8.txt|The Third Class at Miss Kaye's|Angela Brazil|1908|_theData|2
19759|33274-8.txt|The Abbatial Crosier|Eugène Sue|1908|_theData|2
19760|33277-8.txt|John Dene of Toronto|Herbert Jenkins|1919|_theData|2
19762|33279-8.txt|The Riddle of the Spinning Wheel|Mary E Hanshew|1922|_theData|2
19763|3328.txt|Man And Superman|George Bernard Shaw|1903|_theData|1
19764|33280-8.txt|Civil War Experiences|Henry Coddington Meyer|1911|_theData|2
19768|33286.txt|From Bull Run to Appomattox|Luther W Hopkins|1908|_theData|1
19771|33289-8.txt|The Loves of Ambrose|Margaret Vandercook|1914|_theData|2
19773|33290-8.txt|The Door of Heaven|A E Burgett|1935|_theData|2
19774|33291-8.txt|Pitching in a Pinch|Christy Mathewson|1912|_theData|2
19776|33293-8.txt|The Great Miss Driver|Anthony Hope|1908|_theData|2
19780|33298-8.txt|Spies of the Kaiser|William Le Queux|1996|_theData|2
19783|33302-8.txt|The Future of International Law|Lassa Oppenheim|1921|_theData|2
19786|33306-8.txt|The King of Arcadia|Francis Lynde|1909|_theData|2
19787|33309-8.txt|Through the Postern Gate|Florence L Barclay|1912|_theData|2
19800|33325-8.txt|The Spoils of Poynton|Henry James|1922|_theData|2
19804|33335-8.txt|Worrying Won't Win|Montague Glass|1918|_theData|2
19806|33337-8.txt|Astronomical Discovery|Herbert Hall Turner|1904|_theData|2
19807|33338-8.txt|Per Amica Silentia Lunae|William Butler Yeats|1918|_theData|2
19809|33340.txt|Weighed and Wanting|Dwight Moody|1969|_theData|3
19824|33356-0.txt|The Vagabond in Literature|Arthur Rickett|1906|_theData|2
19827|33359-8.txt|The Unveiling of Lhasa|Edmund Candler|1905|_theData|2
19829|33361-8.txt|Ozma of Oz|L Frank Baum|1907|_theData|3
19838|33370-8.txt|Soap-Bubbles|C V Boys|1912|_theData|2
19845|33379-8.txt|Dietetics for Nurses|Fairfax T Proudfit|1918|_theData|2
19846|3338.txt|Sir Humphrey Gilbert's Voyage to Newfoundland|Edward Hayes|1902|_theData|1
19853|33386-8.txt|The Tremendous Event|Maurice Leblanc|1922|_theData|2
19860|33393-8.txt|Avery|Elizabeth Stuart Phelps|1902|_theData|2
19861|33394-0.txt|The Chemistry of Plant Life|Roscoe Wilfred Thatcher|1921|_theData|3
19874|33409-8.txt|The Ranch Girls at Rainbow Lodge|Margaret Vandercook|1911|_theData|2
19877|33411-8.txt|A Critical History of Greek Philosophy|W T Stace|1934|_theData|2
19879|33413-8.txt|The Story of Books|Gertrude Burford Rawlings|1901|_theData|1
19888|33425.txt|The Crimson Sweater|Ralph Henry Barbour|1913|_theData|1
19894|33430-8.txt|Mosada|William Butler Yeats|1970|_theData|2
19895|33431.txt|The Dangerous Classes of New York|Charles Loring Brace|1967|_theData|1
19896|33432-8.txt|Mr. Munchausen|John Kendrick Bangs|1901|_theData|2
19902|33438-8.txt|Sea-Hounds|Lewis R Freeman|1919|_theData|2
19903|33439-0.txt|A Reading Book in Irish History|P W Joyce|1901|_theData|3
19908|33445-8.txt|Naval Warfare|James R Thursfield|1913|_theData|2
19909|33446.txt|Lace Curtain Cleaning|Mrs Albert Leigh|1913|_theData|1
19918|33453-8.txt|A Traitor's Wooing|Headon Hill|1909|_theData|2
19927|33466-8.txt|The Social Gangster|Arthur B Reeve|1916|_theData|2
19955|33498-8.txt|Bransford of Rainbow Range|Eugene Manlove Rhodes|1914|_theData|2
19956|33499-8.txt|Stories That End Well|Octave Thanet|1911|_theData|2
19966|33507-8.txt|The Mammals of Washtenaw County, Michigan|Norman Wood|1922|_theData|2
19984|33524-8.txt|The Belief in Immortality and the Worship of the Dead|James George Frazer|1913|_theData|2
19987|33527-8.txt|Whales, Dolphins, and Porpoises of the Western North Atlantic|Stephen Leatherwood|1976|_theData|2
19997|33537-8.txt|Life on the Stage|Clara Morris|1901|_theData|2
20023|33565-8.txt|The Bachelors|William Dana Orcutt|1915|_theData|2
20040|33584-8.txt|Women as World Builders|Floyd Dell|1913|_theData|2
20042|33586-8.txt|Drugging a Nation|Samuel Merwin|1908|_theData|2
20047|33594.txt|Eneas Africanus|Harry Stillwell Edwards|1921|_theData|1
20049|33597-8.txt|Our Admirable Betty|Jeffery Farnol|1918|_theData|1
20051|336-0.txt|Indian Heroes and Great Chieftains|AKA Ohiyesa Charles A Eastman|1939|_theData|2
20054|33601-8.txt|The Master's Violin|Myrtle Reed|1905|_theData|2
20055|33602-8.txt|The Firebrand|S R Crockett|1901|_theData|2
20060|33608.txt|Bride Roses|W D Howells|1900|_theData|1
20065|33612.txt|The Land of Strong Men|Arthur M Chisholm|1919|_theData|1
